;D0.2.1.2.1;;;;;G0.2.2.3.2.2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eaux;D0.2.1.2.8.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 3,24 ; 3,26 ; 3,24 ; 3,29 ; 3,33 ; 3,34 ; 3,34 ; 3,38 ; 3,38 ; 3,41 ; 3,42 ; 3,45 ; 3,47 ; 3,48 ; 3,48 ; 3,51 ; 3,63 ; 3,69 ; 3,71 ; 3,75 ; 3,76 ; 3,76 ; 3,79 ; 3,80 ; 3,82 ; 3,83 ; 3,83 ; 3,84 ; 3,84 ; 3,85 ; 3,85 ; 3,85 ; 3,85 ; 3,85 
Autres émissions naturelles (volcans, foudre…);D0.2.1.2.8.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 0,13 ; 0,13 ; 0,27 ; -   ; 0,90 ; 0,13 ; 0,13 ; -   ; 0,13 ; 0,13 ; 0,02 ; 0,05 ; 0,05 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CMS sauf lignite;D0.2.1.3.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 53,87 ; 59,71 ; 52,32 ; 36,97 ; 36,33 ; 38,99 ; 40,61 ; 34,05 ; 42,93 ; 39,52 ; 37,76 ; 30,58 ; 30,33 ; 32,70 ; 30,48 ; 33,67 ; 29,04 ; 31,92 ; 29,37 ; 26,90 ; 26,62 ; 20,42 ; 25,63 ; 26,80 ; 16,02 ; 15,74 ; 14,38 ; 16,51 ; 12,44 ; 7,46 ; 6,70 ; 9,62 ; 7,43 ; 5,38 
Lignite;D0.2.1.3.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 2,47 ; 2,47 ; 2,47 ; 3,79 ; 3,34 ; 2,92 ; 2,83 ; 2,53 ; 2,99 ; 0,56 ; 0,58 ; 0,49 ; 0,27 ; 0,02 ; 0,04 ; 0,07 ; 0,13 ; 0,16 ; 0,14 ; 0,10 ; 0,09 ; 0,11 ; 0,11 ; 0,10 ; 0,12 ; 0,07 ; 0,10 ; 0,12 ; 0,10 ; 0,10 ; 0,06 ; 0,02 ; 0,02 ; 0,02 
Bois;D0.2.1.3.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 5,19 ; 6,14 ; 5,91 ; 5,70 ; 4,92 ; 4,98 ; 5,42 ; 4,77 ; 4,79 ; 4,54 ; 4,30 ; 4,40 ; 4,07 ; 4,38 ; 4,40 ; 4,29 ; 3,84 ; 3,58 ; 3,65 ; 3,54 ; 3,79 ; 2,84 ; 3,08 ; 3,15 ; 2,48 ; 2,58 ; 2,73 ; 2,55 ; 2,41 ; 2,35 ; 2,00 ; 2,20 ; 1,87 ; 1,88 
Déchets industriels solides;D0.2.1.3.1.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,82 ; 0,85 ; 0,91 ; 0,90 ; 1,03 ; 1,04 ; 1,06 ; 1,00 ; 1,07 ; 1,11 ; 1,17 ; 1,28 ; 1,37 ; 1,39 ; 1,29 ; 1,44 ; 1,53 ; 1,44 ; 1,43 ; 1,41 ; 1,52 ; 1,60 ; 1,48 ; 1,48 ; 1,78 ; 1,57 ; 1,61 ; 1,53 ; 1,49 ; 1,94 ; 1,75 ; 2,02 ; 1,85 ; 1,83 
Déchets municipaux organiques;D0.2.1.3.1.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,10 ; 0,11 ; 0,12 ; 0,13 ; 0,13 ; 0,13 ; 0,14 ; 0,14 ; 0,14 ; 0,16 ; 0,17 ; 0,18 ; 0,19 ; 0,20 ; 0,21 ; 0,20 ; 0,13 ; 0,10 ; 0,11 ; 0,10 ; 0,13 ; 0,09 ; 0,10 ; 0,09 ; 0,08 ; 0,07 ; 0,07 ; 0,08 ; 0,06 ; 0,05 ; 0,05 ; 0,03 ; 0,03 ; 0,03 
Déchets municipaux  fossiles;D0.2.1.3.1.6;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 2,63 ; 2,88 ; 3,12 ; 3,37 ; 3,39 ; 3,42 ; 3,37 ; 3,40 ; 3,41 ; 3,78 ; 3,97 ; 4,24 ; 4,52 ; 4,70 ; 4,88 ; 4,87 ; 4,80 ; 4,74 ; 4,69 ; 5,04 ; 5,43 ; 5,63 ; 5,86 ; 6,19 ; 6,52 ; 6,70 ; 6,88 ; 6,96 ; 7,03 ; 7,07 ; 7,11 ; 7,10 ; 7,10 ; 7,10 
Ordures ménagères;D0.2.1.3.1.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
Autres combustibles solides;D0.2.1.3.1.8;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,08 ; 0,08 ; 0,08 ; 0,08 ; 0,11 ; 0,11 ; 0,11 ; 0,10 ; 0,17 ; 0,17 ; 0,13 ; 0,26 ; 0,23 ; 0,19 ; 0,19 ; 0,30 ; 0,27 ; 0,26 ; 0,90 ; 0,67 ; 0,89 ; 0,94 ; 0,83 ; 0,76 ; 0,79 ; 0,74 ; 0,77 ; 0,76 ; 0,78 ; 0,69 ; 0,62 ; 0,77 ; 0,74 ; 0,70 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coke de pétrole;D0.2.1.3.2.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 3,40 ; 3,28 ; 3,10 ; 1,94 ; 2,98 ; 3,11 ; 3,65 ; 2,90 ; 2,49 ; 3,59 ; 3,02 ; 3,90 ; 3,08 ; 3,35 ; 3,77 ; 3,93 ; 4,28 ; 3,72 ; 3,24 ; 3,52 ; 3,18 ; 2,62 ; 2,49 ; 2,67 ; 2,39 ; 2,12 ; 2,33 ; 1,73 ; 1,65 ; 1,79 ; 1,77 ; 1,73 ; 1,95 ; 1,83 
Fioul lourd;D0.2.1.3.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 28,21 ; 32,36 ; 27,18 ; 24,14 ; 22,72 ; 23,58 ; 23,88 ; 23,57 ; 25,43 ; 23,07 ; 20,56 ; 20,24 ; 18,04 ; 18,67 ; 18,00 ; 19,35 ; 18,36 ; 16,52 ; 16,11 ; 14,32 ; 12,61 ; 9,74 ; 8,58 ; 7,03 ; 5,68 ; 5,80 ; 5,38 ; 4,98 ; 4,00 ; 3,61 ; 3,23 ; 3,49 ; 3,52 ; 3,30 
Fioul domestique;D0.2.1.3.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 57,03 ; 60,37 ; 60,07 ; 60,80 ; 54,19 ; 55,47 ; 58,44 ; 54,53 ; 58,01 ; 56,35 ; 51,04 ; 57,59 ; 54,47 ; 55,92 ; 55,70 ; 54,70 ; 50,33 ; 44,65 ; 48,43 ; 47,63 ; 44,53 ; 36,05 ; 28,16 ; 28,33 ; 23,89 ; 25,08 ; 22,61 ; 22,47 ; 20,34 ; 19,08 ; 18,89 ; 17,46 ; 14,35 ; 13,02 
Essence / super;D0.2.1.3.2.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 62,51 ; 61,05 ; 61,23 ; 58,81 ; 56,39 ; 54,10 ; 52,45 ; 51,43 ; 50,41 ; 49,28 ; 46,87 ; 45,89 ; 44,15 ; 41,71 ; 39,74 ; 36,99 ; 34,57 ; 32,32 ; 28,74 ; 27,70 ; 25,94 ; 24,47 ; 22,77 ; 22,03 ; 21,91 ; 22,19 ; 22,67 ; 23,27 ; 24,02 ; 25,73 ; 22,07 ; 26,49 ; 29,04 ; 30,45 
Gazole et GNR;D0.2.1.3.2.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 55,05 ; 59,06 ; 63,43 ; 65,96 ; 69,23 ; 72,80 ; 75,47 ; 78,72 ; 81,58 ; 84,52 ; 86,21 ; 90,42 ; 93,07 ; 95,40 ; 97,71 ; 98,27 ; 100,91 ; 102,01 ; 98,84 ; 99,51 ; 102,05 ; 108,74 ; 116,85 ; 118,38 ; 118,50 ; 119,56 ; 118,82 ; 118,46 ; 114,72 ; 112,30 ; 97,69 ; 106,50 ; 107,64 ; 101,85 
Carburéacteurs;D0.2.1.3.2.6;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,95 ; 7,69 ; 6,37 ; 5,96 ; 4,85 ; 4,94 ; 5,86 ; 6,45 ; 7,35 ; 7,59 ; 7,91 ; 7,45 ; 7,14 ; 6,92 ; 6,99 ; 6,76 ; 6,68 ; 6,51 ; 6,64 ; 6,68 ; 6,64 ; 7,04 ; 6,76 ; 6,65 ; 6,25 ; 6,22 ; 5,97 ; 6,18 ; 6,45 ; 6,53 ; 4,45 ; 5,70 ; 6,52 ; 6,72 
Huiles et solvants usagés;D0.2.1.3.2.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,62 ; 0,68 ; 0,79 ; 0,84 ; 0,94 ; 0,94 ; 1,07 ; 1,16 ; 1,25 ; 1,39 ; 1,29 ; 1,25 ; 1,14 ; 1,08 ; 1,07 ; 0,71 ; 0,70 ; 0,69 ; 0,62 ; 0,56 ; 0,60 ; 0,64 ; 0,56 ; 0,56 ; 0,59 ; 0,59 ; 0,72 ; 0,72 ; 0,67 ; 0,61 ; 0,48 ; 0,52 ; 0,49 ; 0,48 
Autres produits pétroliers;D0.2.1.3.2.8;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 2,68 ; 3,34 ; 3,54 ; 3,79 ; 4,74 ; 4,87 ; 5,27 ; 5,29 ; 2,39 ; 2,41 ; 2,06 ; 2,97 ; 3,34 ; 3,42 ; 3,37 ; 2,88 ; 2,64 ; 2,78 ; 2,32 ; 2,30 ; 2,34 ; 2,41 ; 2,03 ; 1,72 ; 1,78 ; 1,59 ; 1,31 ; 1,20 ; 1,05 ; 1,07 ; 0,94 ; 0,95 ; 1,00 ; 0,97 
Liqueurs noires;D0.2.1.3.2.9;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 
Autres combustibles liquides;D0.2.1.3.2.10;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,22 ; 0,23 ; 0,24 ; 0,26 ; 0,24 ; 0,27 ; 0,23 ; 0,27 ; 0,32 ; 0,33 ; 0,31 ; 0,30 ; 0,52 ; 0,60 ; 0,62 ; 0,60 ; 0,61 ; 0,67 ; 0,61 ; 0,57 ; 0,64 ; 0,60 ; 0,49 ; 0,39 ; 0,44 ; 0,45 ; 0,69 ; 0,74 ; 0,70 ; 0,53 ; 0,45 ; 0,50 ; 0,43 ; 0,43 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaz naturel et GNV;D0.2.1.3.3.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 59,84 ; 67,68 ; 68,64 ; 68,95 ; 68,45 ; 69,66 ; 76,64 ; 75,84 ; 77,57 ; 81,42 ; 85,06 ; 89,18 ; 88,82 ; 92,66 ; 94,27 ; 96,02 ; 93,43 ; 90,29 ; 93,26 ; 92,38 ; 97,97 ; 89,14 ; 92,04 ; 92,59 ; 77,05 ; 82,24 ; 90,25 ; 90,05 ; 85,56 ; 86,98 ; 80,91 ; 85,20 ; 77,39 ; 67,69 
GPL et GPLc;D0.2.1.3.3.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,84 ; 8,94 ; 8,67 ; 8,38 ; 8,36 ; 7,58 ; 8,58 ; 8,44 ; 9,39 ; 10,47 ; 10,04 ; 9,61 ; 8,88 ; 8,54 ; 8,73 ; 8,26 ; 7,77 ; 7,44 ; 7,19 ; 7,09 ; 7,36 ; 6,53 ; 6,40 ; 6,32 ; 5,51 ; 5,48 ; 5,43 ; 5,41 ; 5,20 ; 5,14 ; 4,82 ; 5,26 ; 4,77 ; 4,68 
Gaz de cokerie;D0.2.1.3.3.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,14 ; 1,18 ; 1,12 ; 0,93 ; 0,92 ; 0,85 ; 0,83 ; 0,79 ; 0,88 ; 0,76 ; 0,73 ; 0,72 ; 0,70 ; 0,70 ; 0,69 ; 0,56 ; 0,62 ; 0,63 ; 0,66 ; 0,49 ; 0,33 ; 0,32 ; 0,37 ; 0,39 ; 0,36 ; 0,33 ; 0,26 ; 0,28 ; 0,25 ; 0,38 ; 0,34 ; 0,33 ; 0,35 ; 0,27 
Gaz de haut-fourneau;D0.2.1.3.3.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 10,12 ; 10,18 ; 10,30 ; 9,82 ; 9,69 ; 9,09 ; 9,46 ; 10,51 ; 11,24 ; 11,35 ; 11,00 ; 9,67 ; 10,72 ; 9,96 ; 9,50 ; 10,03 ; 10,11 ; 8,85 ; 9,07 ; 7,18 ; 8,11 ; 7,58 ; 8,27 ; 7,99 ; 8,87 ; 8,46 ; 7,47 ; 7,89 ; 7,84 ; 7,83 ; 6,06 ; 7,08 ; 6,13 ; 4,75 
Gaz industriels;D0.2.1.3.3.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,09 ; 0,08 ; 0,09 ; 0,09 ; 0,08 ; 0,10 ; 0,08 ; 0,08 ; 0,09 ; 0,15 ; 0,14 ; 0,12 ; 0,12 ; 0,18 ; 0,14 ; 0,14 ; 0,21 ; 0,27 ; 0,25 ; 0,20 ; 0,17 ; 0,17 ; 0,43 ; 0,51 ; 0,51 ; 0,48 ; 0,50 ; 0,58 ; 0,71 ; 0,43 ; 0,46 ; 0,45 ; 0,37 ; 0,37 
Gaz de raffinerie;D0.2.1.3.3.6;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 6,03 ; 6,13 ; 6,44 ; 6,27 ; 6,51 ; 6,66 ; 6,73 ; 6,85 ; 7,27 ; 6,48 ; 6,99 ; 6,75 ; 6,16 ; 6,25 ; 6,22 ; 6,28 ; 6,78 ; 6,79 ; 7,13 ; 6,76 ; 6,09 ; 6,39 ; 5,59 ; 5,35 ; 5,25 ; 5,41 ; 5,37 ; 4,90 ; 4,70 ; 5,16 ; 4,34 ; 3,91 ; 4,24 ; 4,58 
Biogaz;D0.2.1.3.3.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,01 
Autres combustibles gazeux;D0.2.1.3.3.8;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,36 ; 0,38 ; 0,43 ; 0,42 ; 0,48 ; 0,59 ; 0,48 ; 0,45 ; 0,49 ; 0,51 ; 0,63 ; 0,54 ; 0,46 ; 0,42 ; 0,61 ; 0,59 ; 0,56 ; 0,59 ; 0,59 ; 0,47 ; 0,61 ; 0,69 ; 0,61 ; 0,60 ; 0,59 ; 0,57 ; 0,64 ; 0,70 ; 0,70 ; 0,64 ; 0,46 ; 0,47 ; 0,67 ; 0,62 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Agro-carburant essence;D0.2.1.3.4.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,01 ; 0,02 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,02 ; 0,03 ; 0,05 ; 0,04 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 
Agro-carburant diesel;D0.2.1.3.4.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,03 ; 0,05 ; 0,06 ; 0,06 ; 0,08 ; 0,13 ; 0,14 ; 0,16 ; 0,16 ; 0,17 ; 0,17 ; 0,17 ; 0,17 ; 0,16 ; 0,17 ; 0,15 ; 0,15 
Agro-carburant Kérozène;D0.2.1.3.4.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 0,00 ; 0,00 
Agro-carburant fioul domestique;D0.2.1.3.4.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
Autres produits de la biomasse;D0.2.1.3.4.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,05 ; 0,05 ; 0,05 ; 0,05 ; 0,05 ; 0,06 ; 0,05 ; 0,05 ; 0,05 ; 0,05 ; 0,05 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 ; 0,04 
